Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Most_Important_Issue@_0.0,Most_Important_Issue@_0.125,Most_Important_Issue@_0.25,Most_Important_Issue@_0.375,Most_Important_Issue@_0.5,Most_Important_Issue@_0.625,Most_Important_Issue@_0.75,Most_Important_Issue@_0.875,Most_Important_Issue@_1.0
Violets,0.4752857142857143,0.36363636363636365,0.11709530412566382,1.1244667541259616,1.4053418180605866,0.3973659388642224,-0.7215497202239177,-0.9407711806756962,0,0,0,1,0,0,0,0,0
Browns,0.35071428571428576,0.9090909090909092,1.0090405498770563,1.3890967891583912,1.2932434077950856,0.0966733579503564,-0.8146164102833042,-1.0823463274637075,0,1,0,0,0,0,0,0,0
Reds,0.5038571428571429,0.36363636363636365,-0.6756969940698707,-0.15012745130546487,-1.0087164521646192,0.5446101679464666,-0.2150963930880001,0.8002079045869691,0,0,0,0,1,0,0,0,0
Browns,0.3402857142857143,0.5454545454545454,0.7224658408948873,1.4112504503480328,-1.0959294479463861,0.19460796543820721,-1.0530303717827771,-0.9447434151702986,0,0,1,0,0,0,0,0,0
Browns,0.14200000000000002,0.7272727272727273,1.711182970629666,1.832473487762037,-0.7787994018012587,0.032554314072562485,-1.0502067993242648,-1.7489201993961658,0,0,0,0,0,0,0,0,1
Browns,0.7085714285714286,0.2727272727272727,1.0802535979445234,0.6288923880617902,1.0251218620201252,0.8855023754973425,1.1862968858065894,1.7222537740518185,0,0,0,1,0,0,0,0,0
Turquoises,0.5820000000000001,0.5454545454545454,-0.8271418815558663,-0.9230777944563798,-1.1039696938779702,0.49993552551177234,-0.3580748740902539,-0.08530462509703289,0,0,0,1,0,0,0,0,0
Khakis,0.4352857142857143,0.2727272727272727,-0.8787284508827755,-0.6114091637473144,0.3406769530190433,0.43952762392780587,-0.2976243666963522,0.0802723877804804,0,0,1,0,0,0,0,0,0
Blues,0.6985714285714286,0.7272727272727273,-0.20066744545026455,0.0431860031849683,2.9383699381929347,0.37254681701518066,1.1941781256955168,-0.323248974758002,0,1,0,0,0,0,0,0,0
Turquoises,0.2281428571428572,0.6363636363636362,-1.0226618063473025,-0.17137068806265537,0.4735312325192836,0.526736812278292,-0.1126896920724174,-0.023503631415410512,0,0,1,0,0,0,0,0,0
Whites,0.45185714285714285,0.5454545454545454,-0.834330981158919,-0.6466122418020872,-0.6749782400282034,0.45052059565733227,-0.400806312600654,0.2793926549401972,0,0,0,0,0,1,0,0,0
Turquoises,0.3117142857142857,0.7272727272727273,-0.750877254512662,-0.3489034523906038,-1.2268829314410985,0.5320202021093509,-0.07002061045229876,-0.358146604553772,0,0,0,0,0,1,0,0,0
Greens,0.1171428571428571,0.2727272727272727,-0.33194537321387796,0.06442923994215856,-0.4940078115227591,0.6759416204219315,0.3070549437536337,-0.48597370598683676,0,0,0,1,0,0,0,0,0
Turquoises,0.5338571428571429,0.36363636363636365,-0.5940779476081236,-0.8208067832110488,-0.8845537949210321,0.6410773126751448,-0.31429508551745333,-0.035394464293819025,0,0,0,1,0,0,0,0,0
Browns,0.21857142857142864,1.0,-0.8088210197581358,-0.0035491176808506463,-0.11141462052445021,0.41856671934843165,-0.11998060134978542,-0.187754081544344,0,1,0,0,0,0,0,0,0
Browns,0.09171428571428575,0.5454545454545454,1.6157750671420712,1.9392966211696232,1.746864659419648,0.9824540971070499,0.5466555652656659,2.24381294410996,0,0,0,0,0,0,0,0,1
Browns,0.9624285714285714,0.5454545454545454,1.2175210687961295,0.08961764923997013,-0.8057782721474132,0.05529394066878317,-0.9521160556982367,-1.1252122319779583,0,0,0,1,0,0,0,0,0
Browns,0.3262857142857143,1.0,1.8814936801898186,1.440990981808099,0.28539337495182043,0.061555432541508665,-1.8479042837426902,-1.628680034290894,0,1,0,0,0,0,0,0,0
Violets,0.6044285714285715,0.36363636363636365,1.7990008805325495,0.850125525147388,0.1873144184950651,0.8306208546181277,2.4883133555855155,2.1012075822197236,0,0,0,1,0,0,0,0,0
Browns,0.7107142857142859,0.4545454545454546,1.6949076452291993,0.6243402658995354,-0.31047111506523195,0.07346567725964726,-1.54213284814641,-1.613390632583249,0,0,0,1,0,0,0,0,0
Whites,0.38357142857142856,0.5454545454545454,-1.2871540401128472,-0.501551282231558,-0.6039169855806495,0.491248811577087,0.0731714772340532,0.2710903032065801,0,1,0,0,0,0,0,0,0
Khakis,0.8960000000000001,0.18181818181818177,-0.24874273298046792,-1.59011542863216,0.09670341845306597,0.3801040587037409,-0.42831131381394616,-0.6183004946210949,0,0,0,0,0,0,0,0,1
Oranges,0.9927142857142859,0.5454545454545454,-0.623688286182996,-1.1886182539212604,-0.13073833885240577,0.45970832942013373,-0.2657293400570325,-0.40444312689664913,0,0,0,0,0,0,0,1,0
Browns,0.030714285714285694,0.2727272727272727,2.296226601214818,2.0688803653884853,-0.30414325596755754,0.9858274883661875,2.5224546140411666,2.2904430023221467,0,0,0,1,0,0,0,0,0
Greens,0.5595714285714286,0.4545454545454546,-0.19740389248198614,-0.8754322491581098,-1.1464683002146911,0.6179395869281298,0.09330304075141027,-0.8278247168203929,0,0,0,0,0,1,0,0,0
Turquoises,0.6868571428571428,0.36363636363636365,-0.7156976186625431,-1.1458283055960625,-0.3783286349665283,0.5490240270122946,-0.11998060134978542,-0.33432192239083774,0,0,0,1,0,0,0,0,0
Blues,0.9247142857142858,0.8181818181818181,1.0280713365900385,-0.43721462233835273,2.3588993031419694,0.32265649096683946,1.8686282992869303,-1.4532275659206013,0,0,0,0,0,1,0,0,0
Yellows,0.7202857142857144,0.8181818181818181,0.035774595729837134,-0.00294216805921697,-1.3753907207275948,0.40054216377596463,-0.8599431156326697,-0.7466407940422629,0,1,0,0,0,0,0,0,0
Violets,0.18171428571428572,0.9090909090909092,2.195919947879942,1.7481074903549096,-0.04814978390157762,0.9560689464171618,2.6038516101517337,2.1776424854962504,0,1,0,0,0,0,0,0,0
Browns,0.9217142857142857,0.6363636363636362,0.9820661698642218,0.17610797032281672,0.46919709699592316,0.9227715562164573,1.022792255565175,1.4420917512184748,0,0,0,0,0,1,0,0,0
Greys,0.1607142857142857,0.36363636363636365,-1.2014571890412111,0.5788190442769844,0.8739009072263437,0.49301085312872106,-0.040887834489687004,0.24165509909065494,0,0,0,0,0,0,1,0,0
Blues,0.6694285714285715,0.7272727272727273,1.8581415704689126,0.10509486459163751,-0.24472479064589758,0.02636451608944793,-1.9194113365050574,-1.3523775844190453,0,0,1,0,0,0,0,0,0
Pinks,0.9744285714285714,0.5454545454545454,-0.24495294701353454,-1.7567230997706962,-0.24472479064589758,0.5134746300408682,0.9896217737919555,1.0911323983875334,0,1,0,0,0,0,0,0,0
Pinks,0.027000000000000024,0.18181818181818177,-0.43467183151405375,0.2559218455676896,-1.1564385690155734,0.5744524028059637,-0.39175607423755177,-0.5072681973492217,0,0,0,0,0,1,0,0,0
Browns,0.7264285714285714,0.8181818181818181,1.269103564543952,0.5909580367096646,-0.5504782593628327,0.16411167372875987,-1.4377629078482976,-1.3944753494765463,0,0,0,0,0,1,0,0,0
Purples,0.9794285714285715,0.36363636363636365,0.6997420801933248,0.05350414675274646,0.07500486984045097,0.9008033848618832,1.2506705901358615,0.7960705584048197,0,0,0,1,0,0,0,0,0
Khakis,0.08199999999999996,0.18181818181818177,-1.0739525021302976,0.13908404340314223,0.19455791807494688,0.46746130728673624,-0.14941968225707625,0.19225877670245617,0,0,0,0,0,0,0,0,1
Khakis,0.6842857142857144,0.4545454545454546,-0.4018931370772148,-1.1403657590013565,-1.2780556133769212,0.4062110697578055,-0.3255896405486656,-0.5440898886011641,0,1,0,0,0,0,0,0,0
Whites,0.8802857142857143,0.09090909090909083,-1.1979735995478886,-1.556733199442289,-0.8007381272575856,0.46505187707476364,0.027644097636505046,0.20055321748062863,0,0,0,1,0,0,0,0,0
Browns,0.3374285714285714,0.9090909090909092,1.3723219196149152,1.4173199465643727,-0.7311465223728649,0.9375256326160912,1.3912013531850824,1.8202039255088074,0,1,0,0,0,0,0,0,0
Turquoises,0.3442857142857143,0.5454545454545454,-0.9389579432129288,-0.41809570925688144,-0.911926891552327,0.5901775173907998,-0.0613815649807778,0.11673988417551288,0,0,0,1,0,0,0,0,0
Browns,0.1557142857142857,0.36363636363636365,2.348644838076703,1.8033399059236048,0.8661518511083258,0.00758546356044497,-2.212621018605415,-1.8626493585083135,0,0,0,1,0,0,0,0,0
Yellows,0.14314285714285713,0.7272727272727273,-0.06283937429983241,1.2230960676414886,-1.2513963599620257,0.5851802844449246,-0.7460335365971927,-0.7264841785312348,0,0,0,0,0,0,0,0,1
Violets,0.40214285714285714,0.8181818181818181,1.0146058281716923,1.279845857264269,-0.884504616446238,0.3293773819191724,-1.978435325942649,-0.9645110098947384,0,1,0,0,0,0,0,0,0
Oranges,0.6962857142857144,0.18181818181818177,-0.3339904368682268,-0.5589080214759722,0.5655654425084056,0.6519399763742838,-0.23845880523535198,-0.4973395498635117,0,0,0,0,0,0,0,1,0
Blues,0.5952857142857144,0.7272727272727273,0.9811407824890558,0.26259829140566354,3.049898529378164,0.9929799269201032,-0.794109672785028,-0.15108262984389903,0,1,0,0,0,0,0,0,0
Turquoises,0.7215714285714285,0.8181818181818181,-0.8557842708009913,-1.2195726846245951,-0.915161453907537,0.5242420895664331,0.1819720655335603,-0.3029440763424332,0,1,0,0,0,0,0,0,0
Turquoises,0.7211428571428573,0.2727272727272727,-0.4407534777946356,-1.218662260192144,-0.4894995753661607,0.4970868311344624,-0.47202918107169284,-0.47534954124039225,0,0,0,1,0,0,0,0,0
Khakis,0.4217142857142857,0.2727272727272727,-0.5050293480729916,-0.5825790567196988,-0.9442820220665511,0.4185947267649216,-0.2740872222131668,-0.47172912865694566,0,0,1,0,0,0,0,0,0
Turquoises,0.7595714285714286,0.6363636363636362,-0.8189087583005695,-1.3002969843019188,-1.0961699787474828,0.46883000186030316,-0.2664868972333461,-0.17090421899104946,0,1,0,0,0,0,0,0,0
Turquoises,0.5054285714285714,0.4545454545454546,-0.6131757421891123,-0.7604152958584646,-1.0482432283284357,0.5553617203883988,-0.4463811644656358,-0.2622324192488847,0,0,0,0,0,0,0,0,1
Whites,0.1171428571428571,0.18181818181818177,-1.2743461730189511,0.06442923994215856,1.189486781152035,0.5265831360807701,0.1332586353786044,0.2590771837282563,0,0,0,1,0,0,0,0,0
Browns,0.8375714285714286,0.9090909090909092,0.8708679756504986,0.3548546338940338,0.23784479448175372,0.8326982277096536,1.424872943021809,1.4960989117345314,0,1,0,0,0,0,0,0,0
Browns,0.5767142857142857,0.7272727272727273,1.2675756816382495,0.9089996384458869,-0.5934385040113511,0.8355279707928518,1.0463904882393693,2.218503926641384,0,0,0,0,0,1,0,0,0
Turquoises,0.9511428571428573,0.8181818181818181,-0.6047839974839574,-1.7072567056075243,0.07981952430884291,0.6286736370975355,-0.05810970511588824,-0.2829438745585139,0,1,0,0,0,0,0,0,0
Purples,0.5051428571428572,0.6363636363636362,0.851297531815645,1.0610405186652074,-0.8197751985156831,0.25123662900481125,-1.9577186915080644,-0.18782831269046954,0,0,0,1,0,0,0,0,0
Whites,0.9530000000000001,0.5454545454545454,-0.07165274442804258,-1.7112018781481453,-0.6764395805043971,0.5342870023318351,-0.895396830399468,-0.6520176714675386,0,1,0,0,0,0,0,0,0
Browns,0.7797142857142858,0.5454545454545454,-0.3273336209292463,0.4777619322749215,-0.38663578229931117,0.04119882698002558,-0.6022803356682007,-0.953349160524591,0,0,0,0,0,1,0,0,0
Browns,0.32071428571428573,0.6363636363636362,0.9046503991754299,1.4528264994299627,0.05959753207774769,0.8925648298958105,0.840218416945756,1.5643546280675507,0,0,0,0,0,1,0,0,0
Oranges,0.45200000000000007,0.2727272727272727,-0.01826762845534659,-0.039966094978891434,1.7490021997346994,0.5675484086715211,0.9098274673471789,-0.9259752558552308,0,0,0,0,0,0,1,0,0
Browns,0.43185714285714294,0.4545454545454546,0.6713995027291219,1.2167230966143316,-0.974875410293379,0.034488334719050676,0.05400129145612671,0.013837674024521664,0,0,0,0,0,0,0,0,1
Turquoises,0.9358571428571429,0.8181818181818181,-0.8180589680660849,-1.6747849008501046,-1.256319658133302,0.4400131655230715,-0.15063200910783175,-0.1973647875347269,0,1,0,0,0,0,0,0,0
Reds,0.04671428571428571,0.18181818181818177,-0.7257920062341963,0.8209919433089554,0.8796974766771722,0.6437723402060401,-0.04877905705168116,0.10195773684257022,0,0,0,0,1,0,0,0,0
Browns,0.8094285714285714,0.8181818181818181,1.0473979329711556,0.4146391716249838,-0.9173976526268516,0.9310452106388215,0.6837304349533572,1.6318363742040647,0,0,1,0,0,0,0,0,0
Browns,0.8715714285714287,0.7272727272727273,0.9797788354536322,0.2826276289195862,-0.5972495857419428,0.2708785871015242,0.14644144408356913,-1.8567977243878473,0,0,1,0,0,0,0,0,0
Purples,0.48057142857142865,0.5454545454545454,0.2814842432884047,1.1132381861257328,0.47408353778041307,0.42032865708777273,-1.6248752141533578,-0.061007167260936995,0,0,0,0,0,1,0,0,0
Turquoises,0.5225714285714286,0.7272727272727273,-1.1778980587615666,-0.0035491176808506463,-1.0628171827284167,0.5052695976443611,0.1753173407904921,-0.0026074813308010992,0,1,0,0,0,0,0,0,0
Oranges,0.40414285714285714,0.2727272727272727,-0.4919393160475377,0.06169796664480567,-0.3455227815701649,0.6472956680198709,0.17269826448116382,-0.398969473506152,0,0,0,0,0,0,1,0,0
Blues,0.8994285714285715,0.6363636363636362,1.4696913062534358,-0.38349958082374275,1.9685255118743648,0.975424926549878,1.3746315006477734,-1.356429403568564,0,0,0,1,0,0,0,0,0
Khakis,0.8215714285714286,0.2727272727272727,-1.1899486688098686,-1.4320050521964995,-0.9919717919138793,0.4713112572774363,-0.010169376049127227,0.19044696252586987,0,0,0,0,0,1,0,0,0
Purples,0.8174285714285714,0.5454545454545454,2.340184242028119,0.39764458221923143,0.33773749289798155,0.013460334834605563,-2.2424555226599834,-1.8478582924103917,0,0,0,0,0,0,0,0,1
Blues,0.7404285714285714,0.5454545454545454,1.4770800613913397,-0.045732116384414594,-0.24472479064589758,0.014066748752932023,-0.5593658355569057,1.9425279957244819,0,0,0,1,0,0,0,0,0
Greens,0.8451428571428572,0.5454545454545454,-0.2239597614044311,-1.4820783959813053,-1.1422269926793311,0.6528231872594422,0.2779258598096155,-0.7112162462942422,0,0,0,0,0,0,0,0,1
Turquoises,0.042714285714285705,0.5454545454545454,-0.3273336209292463,0.22253961637781908,1.094034951812718,0.4744028551680947,0.04305675371413234,-0.3845113855990694,0,0,1,0,0,0,0,0,0
Browns,0.41300000000000003,0.2727272727272727,1.9052128523675158,1.2567817716421765,-0.6903182646669562,0.05980565521213889,-0.11998060134978542,-1.7314776824556735,0,0,0,1,0,0,0,0,0
Browns,0.0804285714285714,0.7272727272727273,0.7107169343537789,1.9632711312241675,1.153996863289703,0.08568873899992187,-0.6241702832903432,-0.5146520554539404,0,0,1,0,0,0,0,0,0
Turquoises,0.6932857142857143,0.8181818181818181,-0.9095920642161863,-1.1594846720828278,-0.38507118701001497,0.4894295761528573,-0.12342773653799415,-0.1780365371760455,0,0,0,0,0,1,0,0,0
Browns,0.7288571428571429,0.6363636363636362,0.38622209174292316,0.5857989649257754,-0.09961481274482506,0.4024818081583859,-0.0698785497154603,-1.4400260122311588,0,0,0,0,0,1,0,0,0
Browns,0.8225714285714287,0.5454545454545454,0.9215187772331721,0.3867194890298196,-0.9448428420660795,0.8953576249038132,0.6124710008802987,1.642171454162905,0,1,0,0,0,0,0,0,0
Khakis,0.6762857142857144,0.2727272727272727,-0.4936817976030955,-1.1233711695956041,-0.6813347854635926,0.4239324813335649,-0.3281036380382729,-0.46819218888248393,0,0,0,0,0,1,0,0,0
Greens,0.10857142857142854,0.5454545454545454,-0.2641734052861227,0.08263772859117909,-0.921924122141576,0.6724916344928583,0.25454997347348574,-0.5966584789828346,0,0,0,0,0,1,0,0,0
Reds,0.2737142857142857,0.36363636363636365,-0.6911300633818537,0.33877046892073226,-0.5200273757933339,0.6577892433135147,0.25500770920780935,0.35382634896624987,0,0,0,0,1,0,0,0,0
Khakis,0.030714285714285694,0.4545454545454546,-0.3912842556234529,0.2480315004864475,-1.1220304286150062,0.40906010922597935,-0.3787969171147841,-0.5353397600010743,0,1,0,0,0,0,0,0,0
Purples,0.9358571428571429,0.36363636363636365,1.3179623939365268,0.14606396405193328,0.6152655704740979,0.1127654760838102,-1.6146545560173229,-1.0929144857476052,0,0,0,1,0,0,0,0,0
Browns,0.8664285714285715,0.7272727272727273,2.170041805419415,0.2935527221089983,0.5410369862007183,0.9924220153551686,2.391173028216213,-0.12836305693947786,0,0,1,0,0,0,0,0,0
Greens,0.6058571428571429,0.8181818181818181,-0.30718750140132467,-0.9737580878628199,0.6123282211169693,0.636988006641169,0.19191769791534766,-0.6639025726207111,0,0,0,0,0,1,0,0,0
Browns,0.36071428571428577,0.6363636363636362,1.6883326653057036,1.3678535524012005,-0.24472479064589758,0.8804526780388974,2.039703142037093,2.1281302126013957,0,0,0,0,0,0,0,0,1
Browns,0.8162857142857143,0.5454545454545454,0.8046774828071467,0.4000723807057678,0.29562113825690617,0.13999329195764912,-0.6594478730658188,-1.059517562410075,0,0,0,1,0,0,0,0,0
Turquoises,0.8092857142857144,0.6363636363636362,-0.836264928477708,-1.405906218466237,0.3028351472001775,0.5568360693730018,-0.2555969184985951,-0.09608166098286813,0,0,1,0,0,0,0,0,0
Browns,0.27242857142857146,0.6363636363636362,0.30662160381610876,1.5554009854861106,-0.45422634432509146,0.6097611354791977,0.6646674041382981,1.7411501150475173,0,1,0,0,0,0,0,0,0
Browns,0.20914285714285719,0.7272727272727273,1.228152708937195,1.6898403266780444,-0.7166099402155817,0.8434889316877036,1.4561280884166663,1.96752709130844,0,0,0,0,0,0,0,0,1
Turquoises,0.9510000000000001,1.0,-1.0266158990636025,-1.7069532307967072,-0.5929395026593604,0.5152021795081322,-0.026386845264436187,-0.09368339471723375,0,1,0,0,0,0,0,0,0
Yellows,0.19871428571428573,0.6363636363636362,-0.8112896069094392,1.1050443662336733,-0.24472479064589758,0.39054861899328736,0.5484060393835847,0.33391609669727074,0,0,0,0,0,1,0,0,0
Whites,0.399,0.18181818181818177,-0.19035576304052673,-0.5343265617997949,-0.49911925170241694,0.5278219843786284,-0.762189206478265,-0.610156321516959,0,0,0,0,0,0,0,0,1
Turquoises,0.804,0.6363636363636362,-0.4848171479634009,-1.3946776504660077,-0.21795989664438412,0.44879142019752677,-0.4458335249179237,-0.4475171075204761,0,0,0,0,0,1,0,0,0
Turquoises,0.20899999999999996,0.5454545454545454,-0.9498518189534959,-0.13070506341317617,0.4134787093079935,0.4859444838666753,-0.07223520182731587,-0.15793805052706178,0,0,0,0,0,1,0,0,0
Browns,0.022714285714285742,0.5454545454545454,1.0788288444605183,2.0858749547942375,-0.7833439447442674,0.1586124677418942,-1.1145971463804767,-1.308446499964593,0,0,0,0,0,1,0,0,0
Purples,0.9932857142857143,0.9090909090909092,1.4108797035352787,0.024067090103496988,-0.5653937575500417,0.15298848037907847,-1.867062608540498,-1.1981705839454673,0,0,1,0,0,0,0,0,0
Browns,0.3147142857142857,0.5454545454545454,1.3490830981836361,1.465572441484277,-0.48977679480917125,0.10134229691139547,-1.1934767863312317,-1.4281598513414475,0,0,0,0,0,1,0,0,0
Browns,0.20771428571428574,0.5454545454545454,1.8209277831138075,1.6928750747862142,-0.11170380583879352,0.012660711487441198,-1.527340798368663,-1.5479877717265333,0,0,0,0,0,0,0,0,1
Khakis,0.499,0.36363636363636365,-0.3028129515362206,-1.025348805701711,-1.1473285956722556,0.4028786653521142,-0.46384066409541674,-0.5837120925945488,0,0,1,0,0,0,0,0,0
Turquoises,0.8832857142857145,0.6363636363636362,-0.4728310532072469,-1.5631061704694462,-0.8572628584438855,0.3866086524433027,-0.5381907212062396,-0.2114823664611207,0,0,0,1,0,0,0,0,0
Blues,0.4245714285714286,0.6363636363636362,1.497702561512976,0.6252506903319859,-0.24472479064589758,0.9629154604451143,1.1393566142508351,-1.5755411506902142,1,0,0,0,0,0,0,0,0
Browns,0.11357142857142855,0.7272727272727273,1.4299884067145092,-0.0035491176808506463,-0.6322868301786506,0.005412777353444363,-1.2175176977634385,-1.015589402273581,0,0,1,0,0,0,0,0,0
Browns,0.499,0.9090909090909092,2.14407354661821,0.3873264386514533,-0.24472479064589758,0.995674679818478,2.377187118055808,2.1132413346936043,0,0,1,0,0,0,0,0,0
Turquoises,0.33685714285714285,0.4545454545454546,-0.6932989501686403,-0.4023150190943972,0.7298190617071506,0.6025747207019976,-0.11815623426502882,-0.2425970422155239,0,0,0,0,0,1,0,0,0
Browns,0.05199999999999999,0.8181818181818181,2.1492291676536084,2.023662618576751,-0.44287329779784135,0.967445871812449,2.390244218861239,2.2370214821763996,0,0,1,0,0,0,0,0,0
